Qmag,Qdur,RQmag,RSmag,STdur,STslope,Tmag,Tdur,insHR,annScore
57,64,179,276,88,.159090909090909,76,172,102.040816326531,78
72,116,236,319,80,.0375,54,172,105.633802816901,78
-7,128,196,296,84,.0952380952380952,35,172,101.351351351351,78
41,92,261,366,76,.197368421052632,36,144,119.047619047619,78
32,84,181,288,80,.0875,89,140,120,78
13,76,217,332,72,.125,55,144,123.96694214876,78
57,76,166,279,80,.1375,39,128,125,78
54,72,196,313,68,-.0441176470588235,48,132,126.050420168067,78
11,76,196,324,60,.0666666666666667,63,148,128.205128205128,78
17,72,206,327,52,.0384615384615385,55,144,126.050420168067,78
2,76,181,305,60,.1,68,152,126.050420168067,78
23,72,202,316,56,.107142857142857,72,152,125,78
20,72,210,326,56,.214285714285714,84,152,125,78
13,72,174,291,64,.171875,46,140,125,78
3,72,167,291,56,.142857142857143,60,152,126.050420168067,78
12,72,215,333,52,.0384615384615385,62,156,127.118644067797,78
12,72,201,313,56,.107142857142857,47,148,126.050420168067,78
4,72,184,301,60,.116666666666667,54,148,127.118644067797,78
31,76,221,320,72,.375,76,156,122.950819672131,78
30,112,258,378,60,.15,49,176,111.940298507463,78
84,112,213,327,52,.153846153846154,109,184,104.895104895105,78
-34,68,196,306,56,.339285714285714,54,196,96.7741935483871,78
10,64,217,331,84,-.130952380952381,45,156,102.040816326531,78
11,84,221,343,76,.144736842105263,51,180,93.75,78
-3,120,237,330,84,.0833333333333333,37,156,100.671140939597,78
11,80,173,287,96,.15625,58,156,94.3396226415094,78
-1,100,212,329,88,.193181818181818,55,168,95.5414012738854,78
-1,84,273,401,84,.166666666666667,48,164,95.5414012738854,78
24,88,227,335,84,.0833333333333333,70,176,94.9367088607595,78
38,96,225,331,96,.09375,39,164,102.040816326531,78
22,112,224,328,100,.06,75,152,92.0245398773006,78
3,120,226,336,100,-.13,18,144,94.9367088607595,78
-8,136,209,320,104,-.0480769230769231,28,148,94.3396226415094,78
-20,124,209,305,108,.0185185185185185,12,148,95.5414012738854,78
-26,120,227,321,112,.0625,41,144,94.9367088607595,78
10,112,213,316,100,.01,56,152,92.0245398773006,78
8,144,220,313,96,.0104166666666667,66,152,90.9090909090909,78
7,132,201,303,108,-.00925925925925926,61,156,90.3614457831325,78
-10,152,194,289,92,-.0108695652173913,36,156,88.7573964497041,78
-2,124,245,317,100,-.11,43,156,89.8203592814371,78
-3,132,205,309,108,-.101851851851852,31,148,90.9090909090909,78
-14,132,230,329,92,-.0434782608695652,32,152,89.8203592814371,78
15,108,208,311,108,.00925925925925926,64,156,89.2857142857143,78
38,128,215,315,108,-.0277777777777778,69,152,90.9090909090909,78
-8,128,200,301,124,.0564516129032258,32,140,91.4634146341463,78
14,108,239,329,96,-.03125,72,148,93.167701863354,78
37,104,223,306,100,-.1,73,152,92.5925925925926,78
3,124,210,296,96,-.0416666666666667,63,156,92.0245398773006,78
1,128,200,288,112,-.160714285714286,36,144,89.2857142857143,78
-7,136,238,319,116,-.0862068965517241,43,164,89.8203592814371,78
10,120,194,271,120,-.075,63,140,90.3614457831325,78
-3,132,198,293,120,-.216666666666667,24,144,89.8203592814371,78
-7,168,238,326,124,-.201612903225806,16,144,89.8203592814371,78
-4,92,286,380,68,1.11764705882353,288,220,95.5414012738854,78
-24,148,287,357,132,-.166666666666667,3,140,89.8203592814371,78
-19,160,232,308,32,0,-98,232,86.2068965517241,78
36,100,246,312,76,-.302631578947368,7,184,93.167701863354,78
56,156,208,282,48,-.416666666666667,-50,208,97.4025974025974,78
-5,108,231,315,48,-.291666666666667,-68,144,95.5414012738854,78
-20,120,212,290,28,1.07142857142857,-61,248,97.4025974025974,78
40,56,213,282,28,.0357142857142857,-85,180,100,78
-53,96,240,316,120,.00833333333333333,35,144,98.0392156862745,78
3,108,216,287,32,-.1875,-52,164,105.633802816901,78
48,72,209,277,36,-.0277777777777778,-58,156,107.913669064748,78
1,108,200,258,32,.0625,-82,168,107.142857142857,78
48,92,213,259,16,-.25,-57,172,107.142857142857,78
39,112,190,277,24,-.166666666666667,-59,216,105.633802816901,78
105,92,190,274,24,-.125,-56,224,96.1538461538462,78
-38,76,231,312,124,-.306451612903226,-39,124,109.489051094891,78
-48,56,188,225,68,-.161764705882353,-118,192,111.111111111111,78
43,72,187,265,24,-.0416666666666667,-57,172,111.940298507463,78
4,84,197,288,32,-.3125,-154,216,111.940298507463,78
-54,136,188,253,116,-.275862068965517,-30,132,104.166666666667,78
-54,104,232,283,36,.0277777777777778,-93,156,103.448275862069,78
26,112,197,245,52,.269230769230769,-68,160,105.633802816901,78
49,48,179,249,124,-.161290322580645,33,128,108.695652173913,78
42,72,205,253,124,-.120967741935484,16,132,109.489051094891,78
51,92,219,289,120,-.216666666666667,33,128,109.489051094891,78
13,104,200,279,128,-.2265625,28,132,110.294117647059,78
53,92,200,248,120,-.0666666666666667,40,132,109.489051094891,78
3,100,213,283,120,-.0916666666666667,8,136,110.294117647059,78
-11,48,251,340,112,-.142857142857143,15,136,94.9367088607595,78
39,84,200,264,112,-.160714285714286,35,132,111.111111111111,78
50,96,192,230,44,.159090909090909,-41,156,110.294117647059,78
15,140,201,273,28,.0357142857142857,-38,216,111.940298507463,78
35,84,237,286,120,-.141666666666667,9,124,111.111111111111,78
-13,100,204,256,112,-.160714285714286,28,120,111.111111111111,78
53,80,196,243,116,-.146551724137931,31,132,111.111111111111,78
55,96,215,271,40,.05,-41,160,111.111111111111,78
24,88,187,261,112,-.223214285714286,-21,136,111.111111111111,78
19,100,175,248,36,0,-26,156,111.940298507463,78
58,80,246,316,32,-.21875,-47,164,114.503816793893,78
45,80,206,275,116,-.224137931034483,30,116,117.1875,78
25,96,225,291,28,-.142857142857143,-45,164,118.110236220472,78
-13,88,160,202,72,-.111111111111111,-36,88,119.047619047619,78
3,92,212,266,116,-.0689655172413793,30,116,119.047619047619,78
42,96,221,301,116,-.0603448275862069,18,112,120,78
43,84,186,255,120,-.0916666666666667,29,108,120,78
66,96,227,283,116,-.224137931034483,17,112,119.047619047619,78
56,100,198,240,124,-.0564516129032258,35,116,118.110236220472,78
62,88,194,242,96,-.15625,35,124,118.110236220472,78
49,80,175,219,100,-.18,23,116,117.1875,78
41,84,151,220,112,-.107142857142857,23,120,117.1875,78
48,84,163,225,96,-.104166666666667,28,132,118.110236220472,78
46,88,177,237,100,-.07,37,132,118.110236220472,78
3,92,186,241,92,-.0760869565217391,44,136,118.110236220472,78
11,92,163,224,108,-.0185185185185185,44,116,118.110236220472,78
57,88,159,237,68,.279411764705882,-44,172,118.110236220472,78
-3,124,187,238,104,.0288461538461538,51,120,120,78
69,88,182,231,92,0,54,128,120,78
60,96,167,242,112,-.0714285714285714,22,120,118.110236220472,78
30,88,231,307,104,-.0384615384615385,-5,124,119.047619047619,78
-3,92,193,271,100,-.13,-20,132,119.047619047619,78
-29,76,195,220,108,.0648148148148148,-71,136,117.1875,78
19,104,206,313,104,-.0480769230769231,72,128,115.384615384615,78
-31,52,213,274,88,.0113636363636364,8,160,112.781954887218,78
-19,68,263,346,48,-.0416666666666667,41,180,112.781954887218,78
36,100,230,296,88,.0568181818181818,38,148,107.913669064748,78
-28,80,228,309,64,-.203125,-22,188,107.913669064748,78
-7,100,226,304,112,-.0178571428571429,117,112,89.8203592814371,78
-5,108,233,287,52,-.288461538461538,23,160,107.142857142857,78
-26,72,272,374,96,.270833333333333,23,156,107.142857142857,78
-14,60,224,307,108,.166666666666667,19,152,105.633802816901,78
29,120,198,273,108,-.0925925925925926,55,144,104.166666666667,78
-13,124,266,342,40,-.075,46,192,106.382978723404,78
-33,68,312,322,96,0,42,156,105.633802816901,78
-24,64,220,312,28,.928571428571429,-44,176,105.633802816901,78
96,56,238,417,104,.855769230769231,-19,148,107.142857142857,78
-16,112,209,247,72,-.263888888888889,-6,176,130.434782608696,78
31,48,216,295,112,-.151785714285714,46,116,107.913669064748,78
131,80,208,274,44,-.454545454545455,92,148,109.489051094891,78
5,76,248,328,64,-.203125,84,196,105.633802816901,78
44,92,201,270,76,.0526315789473684,41,164,103.448275862069,78
34,68,216,279,116,.0948275862068966,67,108,104.895104895105,78
-2,100,214,294,60,-.333333333333333,46,172,100.671140939597,78
10,108,224,272,132,.159090909090909,48,116,100,78
19,100,209,297,108,-.037037037037037,106,120,105.633802816901,78
30,120,203,282,120,-.0666666666666667,63,104,104.895104895105,78
-17,80,198,280,148,.297297297297297,39,112,104.895104895105,78
35,64,181,246,16,-2.125,39,128,105.633802816901,78
-17,52,262,347,92,.315217391304348,19,164,101.351351351351,78
-1,124,232,292,100,-.06,58,148,102.040816326531,78
-2,104,214,286,76,-.0921052631578947,65,168,100,78
-12,76,250,326,88,-.0795454545454545,60,156,101.351351351351,78
-5,112,200,284,104,-.0673076923076923,42,160,99.3377483443709,78
-35,76,262,357,88,.0795454545454545,64,180,97.4025974025974,78
2,84,284,350,112,.0178571428571429,58,136,98.6842105263158,78
5,68,260,312,92,.0760869565217391,56,168,96.1538461538462,78
-20,64,248,304,64,.015625,37,200,92.5925925925926,78
-7,100,238,316,92,.0760869565217391,14,176,95.5414012738854,78
-15,60,221,275,72,-.430555555555555,51,156,96.7741935483871,78
0,120,217,305,60,.0666666666666667,17,260,97.4025974025974,78
-2,96,221,290,92,-.0434782608695652,24,176,94.3396226415094,78
-68,64,263,287,36,-.111111111111111,-83,220,97.4025974025974,78
-15,56,270,353,84,.0714285714285714,19,168,96.7741935483871,78
-23,120,234,308,60,.05,25,184,92.0245398773006,78
13,88,271,331,96,.354166666666667,33,184,93.75,78
-29,100,247,324,104,.0192307692307692,14,140,90.9090909090909,78
-38,104,245,324,84,.44047619047619,-89,60,89.8203592814371,78
1,104,205,269,108,.101851851851852,28,152,96.1538461538462,78
35,56,244,320,76,.197368421052632,23,184,100,78
-5,104,238,318,116,.172413793103448,53,144,96.7741935483871,78
8,128,264,318,120,.341666666666667,79,140,94.3396226415094,78
-6,112,252,342,120,.283333333333333,45,112,94.3396226415094,78
-6,72,216,303,120,.0916666666666667,48,144,94.9367088607595,78
10,76,182,273,128,.1484375,24,148,94.9367088607595,78
-11,84,234,311,96,-.166666666666667,52,140,95.5414012738854,78
-11,112,248,264,44,.0909090909090909,62,132,93.167701863354,78
-10,100,240,318,100,.58,52,184,98.0392156862745,78
-14,56,243,322,84,.0833333333333333,56,136,96.7741935483871,78
-17,128,253,341,104,.25,54,176,100.671140939597,78
-19,100,229,295,84,.0714285714285714,50,180,97.4025974025974,78
-8,88,271,342,68,.132352941176471,53,188,93.75,78
-58,132,260,361,112,-.151785714285714,-142,184,98.0392156862745,78
-65,116,282,349,96,.177083333333333,19,160,107.913669064748,78
6,100,241,294,68,-.205882352941176,31,180,108.695652173913,78
-28,72,206,254,44,.113636363636364,26,192,108.695652173913,78
-19,80,260,332,128,.2734375,29,120,109.489051094891,78
-23,68,224,293,88,.227272727272727,44,160,111.111111111111,78
53,76,194,231,80,.125,46,176,111.940298507463,78
-7,72,201,256,100,.03,35,148,112.781954887218,78
-7,68,218,258,92,-.0652173913043478,31,152,111.940298507463,78
-12,96,210,244,120,.141666666666667,35,140,110.294117647059,78
47,112,240,280,116,-.129310344827586,24,136,111.111111111111,78
-31,52,205,262,116,-.120689655172414,-9,144,111.940298507463,78
9,80,175,260,124,.161290322580645,31,124,110.294117647059,78
29,84,228,280,176,.375,61,88,109.489051094891,78
6,68,156,223,80,.2,63,164,94.3396226415094,78
75,88,195,265,100,.2,44,160,109.489051094891,78
22,96,196,268,92,0,-40,156,111.111111111111,78
-37,88,200,287,60,.166666666666667,-40,184,111.940298507463,78
76,92,199,281,60,.0333333333333333,62,176,112.781954887218,78
96,104,236,314,88,.159090909090909,87,164,111.111111111111,78
70,84,173,260,92,-.0543478260869565,34,156,110.294117647059,78
23,84,201,258,84,.0714285714285714,22,160,111.940298507463,78
26,96,179,229,80,.1,26,160,111.940298507463,78
44,88,203,268,92,.0543478260869565,16,156,111.940298507463,78
47,92,213,268,96,.0416666666666667,41,148,112.781954887218,78
42,92,164,227,84,.0595238095238095,37,152,112.781954887218,78
28,96,209,263,44,.181818181818182,40,196,114.503816793893,78
56,100,207,256,92,.16304347826087,48,148,115.384615384615,78
51,100,236,297,92,.141304347826087,41,160,114.503816793893,78
6,76,230,281,112,-.116071428571429,37,140,114.503816793893,78
75,80,175,239,64,.03125,59,176,113.636363636364,78
66,92,222,258,104,.125,35,140,114.503816793893,78
21,104,219,265,100,.18,11,132,113.636363636364,78
68,60,189,231,72,.0833333333333333,29,172,113.636363636364,78
41,104,225,286,52,.788461538461538,-23,184,112.781954887218,78
27,76,199,245,92,.0543478260869565,-6,152,112.781954887218,78
11,52,206,264,132,.0303030303030303,26,84,99.3377483443709,78
2,108,155,205,56,.160714285714286,40,172,114.503816793893,78
73,100,176,217,84,.119047619047619,33,156,115.384615384615,78
-13,76,183,277,60,-.333333333333333,94,188,115.384615384615,78
-58,140,216,278,100,.45,70,152,113.636363636364,78
-46,52,275,339,16,.875,22,140,113.636363636364,78
-3,64,265,328,56,-.0892857142857143,93,176,111.940298507463,78
-5,124,320,371,32,.3125,115,128,111.111111111111,78
-19,108,224,341,84,.142857142857143,52,156,107.142857142857,78
-9,84,256,309,76,.131578947368421,51,180,106.382978723404,78
-24,112,263,340,80,.475,35,168,106.382978723404,78
1,84,170,244,72,.138888888888889,70,168,106.382978723404,78
-9,76,236,304,64,.109375,90,176,106.382978723404,78
-48,68,230,313,56,.25,43,196,107.142857142857,78
34,124,299,270,32,-.84375,69,120,105.633802816901,78
-19,108,243,270,88,-.0454545454545455,42,168,107.142857142857,78
-71,100,290,376,76,.368421052631579,73,160,107.142857142857,78
-1,72,348,406,92,.304347826086957,29,148,106.382978723404,78
-21,92,257,329,104,.375,52,156,105.633802816901,78
24,68,265,350,52,.211538461538462,65,184,102.739726027397,78
-20,88,266,359,76,.0394736842105263,59,172,105.633802816901,78
-12,88,266,358,80,.0625,49,164,102.040816326531,78
11,72,211,269,56,.321428571428571,42,196,103.448275862069,78
-26,112,219,285,88,.465909090909091,55,156,102.040816326531,78
-12,132,219,293,48,.0625,68,212,100.671140939597,78
22,80,213,274,64,-.234375,51,184,103.448275862069,78
-19,116,242,316,48,.208333333333333,56,196,100,78
22,96,234,303,40,.2,61,200,101.351351351351,78
6,68,230,256,84,.357142857142857,42,156,95.5414012738854,78
-9,92,270,325,52,.192307692307692,61,192,96.1538461538462,78
-7,80,232,307,68,.102941176470588,78,196,93.75,78
-2,116,239,293,68,.176470588235294,56,200,87.2093023255814,78
5,68,260,277,28,.0357142857142857,99,76,90.9090909090909,78
-83,112,270,348,80,-.0875,-63,172,102.040816326531,78
12,92,257,333,60,.216666666666667,67,184,104.166666666667,78
9,88,228,300,96,.291666666666667,69,164,106.382978723404,78
-37,60,263,328,72,.180555555555556,59,176,107.142857142857,78
29,140,240,291,68,.132352941176471,76,188,101.351351351351,78
-56,64,262,334,100,0,76,156,95.5414012738854,78
-115,124,238,334,88,.0227272727272727,-178,220,96.7741935483871,78
71,96,271,347,76,.105263157894737,68,176,108.695652173913,78
-37,88,257,325,60,.233333333333333,12,188,108.695652173913,78
-1,64,266,355,44,.227272727272727,60,200,105.633802816901,78
78,140,242,320,80,.2375,130,180,99.3377483443709,78
-23,88,258,340,48,.0625,32,188,93.167701863354,78
35,84,204,272,56,-.25,40,192,98.6842105263158,78
28,96,233,301,76,.171052631578947,70,212,101.351351351351,78
-20,104,269,316,68,.617647058823529,75,196,100.671140939597,78
-27,72,250,309,80,.175,88,172,100.671140939597,78
15,84,260,342,68,.147058823529412,53,188,97.4025974025974,78
42,108,203,257,64,.15625,89,188,98.0392156862745,78
-14,84,249,334,56,-.232142857142857,26,200,100,78
24,108,173,248,48,.166666666666667,39,184,104.895104895105,78
50,104,262,330,84,.0357142857142857,86,188,96.7741935483871,78
-8,88,299,383,104,.230769230769231,16,176,98.0392156862745,78
-42,80,245,348,96,.166666666666667,35,160,98.6842105263158,78
14,96,221,288,64,.203125,54,184,102.040816326531,78
-23,100,238,325,72,.277777777777778,94,176,105.633802816901,78
-42,96,214,294,48,.0833333333333333,30,196,94.3396226415094,78
-14,120,289,354,116,.0431034482758621,105,152,100.671140939597,78
6,108,239,289,80,.275,59,180,101.351351351351,78
11,100,214,292,68,.0588235294117647,31,180,93.75,78
38,136,241,329,76,.171052631578947,63,184,94.3396226415094,78
-29,64,267,355,68,.323529411764706,62,192,94.9367088607595,78
-27,52,263,348,96,.510416666666667,48,172,96.1538461538462,78
33,108,226,307,124,.370967741935484,54,140,96.7741935483871,78
-57,88,235,306,60,.216666666666667,19,188,98.0392156862745,78
-42,100,294,370,48,.208333333333333,5,192,100,78
-14,88,322,393,72,.125,27,180,95.5414012738854,78
-2,136,276,338,48,.3125,63,184,88.2352941176471,78
-51,92,176,228,60,0,0,188,99.3377483443709,78
24,100,257,327,48,.208333333333333,70,204,101.351351351351,78
15,64,255,316,72,.0833333333333333,106,184,99.3377483443709,78
32,96,202,273,36,.111111111111111,65,200,103.448275862069,78
-12,104,246,322,56,.160714285714286,54,192,92.0245398773006,78
-42,80,325,378,76,.355263157894737,132,196,96.1538461538462,78
4,100,192,227,64,.1875,25,180,100,78
0,124,202,261,52,.25,71,196,98.6842105263158,78
67,84,259,317,60,.05,76,196,100.671140939597,78
18,112,224,266,80,.1,32,180,100.671140939597,78
20,84,242,304,72,.111111111111111,2,188,101.351351351351,78
0,84,269,332,68,.117647058823529,-15,184,102.739726027397,78
27,92,217,274,52,.25,40,200,103.448275862069,78
54,80,205,262,84,.0952380952380952,29,172,104.895104895105,78
38,80,217,255,68,.205882352941176,38,192,104.895104895105,78
33,88,171,221,56,.232142857142857,19,204,107.142857142857,78
2,96,199,264,52,.0961538461538462,18,204,103.448275862069,78
16,92,171,231,76,.171052631578947,0,180,103.448275862069,78
3,84,177,233,56,.25,17,200,106.382978723404,78
35,68,205,232,68,.235294117647059,39,196,104.895104895105,78
53,80,246,286,68,-.117647058823529,42,160,104.895104895105,78
-16,120,230,278,52,.230769230769231,39,204,104.166666666667,78
-10,120,208,263,72,.222222222222222,66,188,104.166666666667,78
61,100,168,195,84,.0952380952380952,35,180,107.142857142857,78
29,100,224,291,60,.15,30,192,107.913669064748,78
45,84,189,266,84,.178571428571429,36,176,107.913669064748,78
30,96,182,250,64,.140625,29,184,110.294117647059,78
25,92,172,217,72,.138888888888889,21,168,110.294117647059,78
38,92,177,236,92,.184782608695652,26,160,111.940298507463,78
44,92,178,233,80,.1375,29,172,112.781954887218,78
42,92,171,225,92,.141304347826087,32,152,111.111111111111,78
51,92,197,264,84,.166666666666667,28,164,112.781954887218,78
